cod_est,FECHA,T_Max,T_Med,T_Min,H_R_Max,H_R_Med,H_R_Min,Radiacion,Lluvia,V_Max,V_Med,V_Min,CV1,CV2,CV3,CV4,Direccion
HU004,2024-02-08 00:00:00,15.250,11.9313,7.78,99.800,96.0083,89.100,0.107562,23.800,57.290,9.49646,0.000,138,707,497,96,2.5
HU004,2024-02-09 00:00:00,17.920,13.8346,11.63,99.700,92.3917,75.770,0.234852,60.800,47.170,10.0279,0.000,209,74,617,542,3.04167
HU004,2024-02-10 00:00:00,16.430,12.4475,7.512,91.100,81.27,58.600,0.60497,0.400,24.770,7.57883,0.000,19,12,202,1201,3.95833
HU004,2024-02-11 00:00:00,16.800,10.606,7.447,99.000,95.425,88.900,0.150436,6.400,23.920,4.809,0.000,553,454,114,319,2.04167
HU004,2024-02-12 00:00:00,21.800,17.6133,15.52,98.800,90.4,69.460,0.450423,2.600,30.620,8.07888,0.000,48,89,836,468,3.08333
HU004,2024-02-13 00:00:00,20.550,16.6296,14.3,99.900,91.6821,74.220,0.349531,0.200,14.290,3.13437,0.000,904,386,60,90,1.33333
HU004,2024-02-14 00:00:00,22.540,18.2387,15.28,86.200,75.0104,60.490,0.481141,0.000,26.670,9.83108,0.000,1120,309,0,10,1.16667
HU004,2024-02-15 00:00:00,19.130,15.8863,12,92.200,76.0546,63.030,0.291713,7.800,26.670,7.23521,0.000,401,131,394,510,2.66667
HU004,2024-02-16 00:00:00,18.650,13.5988,9.84,97.000,81.5654,57.350,0.560121,0.000,14.890,4.37517,0.000,112,62,105,1158,3.875
HU004,2024-02-17 00:00:00,20.070,14.2658,8.12,91.100,68.7646,48.080,0.695497,0.000,20.390,4.69308,0.000,810,273,65,294,1.75
HU004,2024-02-18 00:00:00,19.530,14.1454,9.4,81.200,67.8321,50.900,0.705659,0.000,21.590,4.88638,0.000,954,287,70,131,1.33333
HU004,2024-02-19 00:00:00,22.370,15.3525,9.27,87.700,65.6467,41.120,0.716497,0.000,22.190,4.61904,0.000,946,170,81,242,1.70833
HU004,2024-02-20 00:00:00,23.380,16.9067,11.22,75.980,61.7675,42.720,0.72267,0.000,21.700,4.48163,0.000,1000,226,29,186,1.41667
HU004,2024-02-21 00:00:00,22.800,16.8637,10.14,83.700,62.1233,44.740,0.711759,0.000,12.240,3.25129,0.000,574,146,185,536,2.29167
HU004,2024-02-22 00:00:00,19.300,14.2371,9.57,98.200,84.3213,63.220,0.539802,0.600,24.310,6.41975,0.000,43,0,416,981,3.70833
HU004,2024-02-23 00:00:00,15.820,10.9757,7.212,95.700,81.8937,53.350,0.579851,2.000,22.860,4.93317,0.000,66,79,212,1081,3.70833
HU004,2024-02-24 00:00:00,16.930,11.133,7.583,91.600,76.6912,51.520,0.634454,0.200,19.370,5.67571,0.000,9,0,143,1287,4
HU004,2024-02-25 00:00:00,18.090,12.3626,7.009,96.600,89.0325,68.930,0.415878,3.200,30.020,7.43288,0.000,31,144,730,536,3.25
HU004,2024-02-26 00:00:00,15.310,12.5242,8.22,96.300,74.1842,46.080,0.67122,4.400,33.800,11.4127,0.247,65,1,292,1081,3.79167
HU004,2024-02-27 00:00:00,16.290,10.1841,4.23,84.800,60.1713,37.310,0.795966,0.000,17.460,6.10333,0.000,289,14,25,1107,3.625
HU004,2024-02-28 00:00:00,17.970,10.8995,4.06,81.500,60.0196,36.950,0.789326,0.000,19.760,4.99108,0.000,173,62,334,870,3.45833
HU004,2024-02-29 00:00:00,18.550,11.3283,4.64,92.100,70.7933,52.930,0.779267,0.000,22.440,5.93125,0.000,194,47,47,1148,3.91667
HU004,2024-03-01 00:00:00,17.910,10.1949,2.889,85.300,64.5992,39.220,0.79878,0.000,15.660,4.02229,0.000,171,24,77,1164,4
HU004,2024-03-02 00:00:00,17.310,11.1364,5.721,97.400,82.9567,55.330,0.555802,2.800,35.990,8.04204,0.000,19,0,570,855,3.58333
HU004,2024-03-03 00:00:00,16.630,10.5606,4.807,97.300,77.665,49.550,0.723257,0.000,21.980,4.28171,0.000,38,21,149,1233,4
HU004,2024-03-04 00:00:00,19.130,12.4407,7.311,97.400,85.1458,58.440,0.53514,0.600,17.890,3.83588,0.000,245,206,239,748,3.04167
HU004,2024-03-05 00:00:00,18.850,11.8228,5.081,91.700,70.2404,44.790,0.821959,0.000,15.420,2.35775,0.000,486,228,166,562,2.625
HU004,2024-03-06 00:00:00,19.870,12.7418,7.178,86.600,61.5975,35.740,0.806918,0.000,19.370,4.49929,0.000,663,267,232,278,2.04167
HU004,2024-03-07 00:00:00,14.840,10.8846,6.766,97.100,85.865,56.090,0.382936,12.800,34.790,8.04071,0.000,115,408,647,269,2.54167
HU004,2024-03-08 00:00:00,15.480,11.0291,6.43,95.500,82.4067,57.570,0.657005,10.000,42.370,10.2003,0.000,124,50,1060,205,2.83333
HU004,2024-03-09 00:00:00,14.610,11.535,9.4,95.700,86.0992,66.590,0.316787,7.600,36.830,9.31267,0.459,0,0,818,620,3.33333
HU004,2024-03-10 00:00:00,17.100,12.4979,8.89,89.400,76.3175,57.160,0.664447,0.000,27.550,7.96775,0.000,16,11,491,916,3.66667
HU004,2024-03-11 00:00:00,18.520,12.3739,5.992,97.500,75.1946,50.080,0.713196,0.000,16.020,4.17592,0.000,211,11,111,1104,3.75
HU004,2024-03-12 00:00:00,20.070,14.0167,7.916,88.900,68.0329,45.880,0.858076,0.000,22.330,5.02721,0.000,1038,315,48,35,1.29167
HU004,2024-03-13 00:00:00,21.190,14.4021,9.98,93.700,64.3612,40.260,0.747379,0.000,24.380,7.14738,0.000,685,378,356,19,1.66667
HU004,2024-03-14 00:00:00,19.430,14.6879,12,99.500,91.5979,73.210,0.363375,0.000,14.820,3.01187,0.000,348,381,382,328,2.66667
HU004,2024-03-15 00:00:00,21.220,14.0496,8.79,99.800,90.0312,63.380,0.595847,0.200,10.900,2.55083,0.000,153,310,283,696,3.08333
HU004,2024-03-16 00:00:00,25.570,17.785,11.43,95.100,74.1554,46.810,0.816844,0.200,21.840,4.07358,0.000,749,296,104,289,1.79167
HU004,2024-03-17 00:00:00,26.590,19.1983,13.93,77.460,56.7629,34.220,0.839528,0.000,24.130,6.26754,0.000,676,370,179,215,1.95833
HU004,2024-03-18 00:00:00,24.230,18.8042,12.41,82.900,64.8937,47.410,0.553572,0.000,19.440,4.34271,0.000,804,335,95,204,1.625
HU004,2024-03-19 00:00:00,24.080,17.5771,11.69,96.000,74.6846,52.270,0.763835,0.000,17.680,4.80592,0.000,251,385,361,442,2.625
HU004,2024-03-20 00:00:00,20.240,15.3788,12.03,99.600,85.3408,62.160,0.54848,0.000,19.970,4.33267,0.000,119,504,644,173,2.58333
HU004,2024-03-21 00:00:00,22.480,15.9996,11.36,97.400,80.4179,55.780,0.341961,0.200,38.380,8.03571,0.000,905,210,141,182,1.70833
HU004,2024-03-22 00:00:00,25.540,19.7883,14.91,89.900,60.7696,40.310,0.411191,0.000,45.330,11.9474,0.000,872,161,70,337,1.91667
HU004,2024-03-23 00:00:00,24.590,19.1388,15.93,78.280,62.5542,44.180,0.400148,0.000,14.540,3.01963,0.000,218,101,322,797,3.66667
HU004,2024-03-24 00:00:00,23.220,18.7979,15.08,97.800,62.5904,45.540,0.346781,3.200,25.440,6.05087,0.000,680,508,118,137,1.58333
HU004,2024-03-25 00:00:00,17.340,14.7217,10.52,98.400,89.8792,64.700,0.2628,20.600,26.600,9.44079,0.000,3,331,603,500,3.125
HU004,2024-03-26 00:00:00,14.540,10.3966,6.297,95.900,78.5296,53.490,0.753167,3.600,27.730,8.39383,0.141,6,0,365,1064,3.91667
HU004,2024-03-27 00:00:00,18.130,13.8658,9.7,94.600,82.5696,67.520,0.469649,4.200,50.590,15.915,1.764,0,0,1219,220,3.08333
HU004,2024-03-28 00:00:00,18.120,15.0554,11.52,98.300,92.0708,85.300,0.314172,28.600,47.700,18.0532,0.000,0,39,1295,103,3.04167
HU004,2024-03-29 00:00:00,16.360,11.3775,8.48,97.800,87.5108,61.450,0.588512,15.800,37.110,8.90104,0.000,27,169,743,499,3.20833
HU004,2024-03-30 00:00:00,15.990,11.4325,8.12,97.400,87.7642,66.630,0.586858,13.200,31.610,8.50887,0.000,69,460,814,95,2.625
HU004,2024-03-31 00:00:00,16.020,11.6308,9.23,97.700,86.0667,61.850,0.413333,21.600,24.450,7.89996,0.670,0,65,1125,249,2.95833
HU004,2024-04-01 00:00:00,18.320,12.7996,7.109,96.500,77.0671,51.840,0.971916,0.000,25.720,4.75533,0.000,265,150,621,400,2.70833
HU004,2024-04-02 00:00:00,19.530,13.2971,8.66,95.300,76.2488,46.220,0.821123,0.000,20.670,4.49404,0.000,418,316,440,263,2.29167
HU004,2024-04-03 00:00:00,20.920,15.3429,12.03,99.200,89.1887,63.960,0.578943,1.600,15.730,4.28075,0.000,400,682,77,281,2.29167
HU004,2024-04-04 00:00:00,24.830,17.3371,10.92,94.800,77.5983,48.370,1.02963,0.000,18.280,4.32675,0.000,553,342,154,387,2.25
HU004,2024-04-05 00:00:00,28.140,19.0725,11.67,94.400,64.8079,37.790,0.987171,0.200,21.450,6.63171,0.000,483,679,117,161,1.95833
HU004,2024-04-06 00:00:00,22.950,18.8278,13.32,82.500,61.9133,44.140,0.520584,0.000,12.560,3.67996,0.000,463,149,79,744,2.79167
HU004,2024-04-07 00:00:00,24.730,19.0904,15.12,86.400,70.0217,44.800,0.961897,0.000,21.030,4.62046,0.000,195,33,414,796,3.25
HU004,2024-04-08 00:00:00,20.520,14.6375,9.81,95.700,79.8863,58.650,0.7478,1.800,22.190,6.25258,0.000,20,0,333,1079,3.79167
HU004,2024-04-09 00:00:00,21.730,14.3809,6.229,82.000,55.6483,34.860,1.126,0.200,30.520,6.50737,0.000,915,104,8,413,2.04167
HU004,2024-04-10 00:00:00,24.420,17.8879,11.84,57.490,42.5383,28.140,1.11037,0.000,30.060,8.28621,0.000,1291,88,0,59,1
HU004,2024-04-11 00:00:00,28.040,21.0221,14.64,71.150,48.6929,37.500,1.11054,0.000,30.550,7.09367,0.000,1016,133,71,219,1.41667
HU004,2024-04-12 00:00:00,25.940,18.4133,12.41,86.000,56.2133,31.660,1.13266,0.000,23.810,6.72929,0.000,818,147,33,442,2.04167
HU004,2024-04-13 00:00:00,27.430,18.5667,11.67,87.000,62.0892,33.460,1.11251,0.000,20.740,5.26283,0.000,714,167,123,431,2.125
HU004,2024-04-14 00:00:00,27.870,19.2996,11.43,76.500,56.4796,32.590,1.10952,0.000,18.590,4.47417,0.000,539,211,147,542,2.41667
HU004,2024-04-15 00:00:00,30.290,21.275,12.41,76.990,59.0567,41.810,1.0685,0.000,13.940,3.30442,0.000,109,56,362,908,3.70833
HU004,2024-04-16 00:00:00,31.010,22.0925,12.95,84.600,56.6883,25.680,1.11442,0.000,16.190,3.00646,0.000,204,131,328,773,3.5
HU004,2024-04-17 00:00:00,27.870,20.5875,14.13,93.500,64.3471,45.670,1.01409,0.000,17.710,4.34242,0.000,231,310,658,239,2.58333
HU004,2024-04-18 00:00:00,22.980,17.4775,13.49,95.300,76.9804,54.050,0.957427,0.000,16.120,4.15337,0.000,36,272,788,343,3.16667
HU004,2024-04-19 00:00:00,24.360,18.2325,12.37,91.100,68.2408,47.820,0.845613,0.000,17.750,3.55504,0.000,419,633,188,198,2.33333
HU004,2024-04-20 00:00:00,22.750,16.9604,12.85,94.300,72.2108,46.330,0.740457,0.600,19.580,3.955,0.000,135,170,524,611,3.5
HU004,2024-04-21 00:00:00,24.520,16.8404,11.09,96.700,75.4767,49.560,1.11628,0.200,16.550,3.13279,0.000,194,261,436,544,2.91667
HU004,2024-04-22 00:00:00,27.060,18.3392,11.57,93.500,69.9317,38.620,1.13436,0.000,18.030,3.77763,0.000,117,40,448,832,3.66667
HU004,2024-04-23 00:00:00,25.940,19.1954,12.27,50.020,30.9638,17.830,1.214,0.000,27.310,5.66713,0.000,913,153,29,346,1.625
HU004,2024-04-24 00:00:00,25.840,18.0958,11.63,55.090,39.4333,27.390,1.12684,0.000,25.860,3.98796,0.000,686,108,234,410,1.70833
HU004,2024-04-25 00:00:00,25.000,16.9679,10.05,81.500,55.2096,30.000,1.05893,0.000,20.530,4.80483,0.000,62,2,161,1210,4
HU004,2024-04-26 00:00:00,18.390,14.1596,8.05,90.900,72.4683,55.950,0.704659,1.000,24.910,7.28154,0.000,28,5,755,648,3.45833
HU004,2024-04-27 00:00:00,20.410,14.9038,11.63,96.100,73.0833,43.050,0.925518,3.400,21.770,5.91146,0.000,8,2,800,629,3.33333
HU004,2024-04-28 00:00:00,20.990,13.7393,6.6,92.800,63.8787,33.690,1.09467,0.000,21.730,4.22533,0.000,142,38,240,1016,3.75
HU004,2024-04-29 00:00:00,22.340,14.298,7.517,87.000,60.5162,33.460,1.0905,0.000,24.770,5.30792,0.000,54,4,387,989,3.79167
HU004,2024-04-30 00:00:00,18.020,13.4153,7.246,93.100,76.6838,59.510,0.634986,1.200,23.280,6.25567,0.000,15,1,730,691,3.54167
HU004,2024-05-01 00:00:00,19.340,14.3342,9.61,97.400,70.0867,41.390,0.988128,5.600,21.560,5.76033,0.071,58,0,284,1090,3.875
HU004,2024-05-02 00:00:00,20.510,12.9229,4.845,93.300,65.8283,34.740,1.15471,0.000,16.440,3.98854,0.000,138,101,217,986,3.58333
HU004,2024-05-03 00:00:00,24.690,15.5228,7.041,87.700,58.2179,27.150,1.22544,0.000,17.390,3.03971,0.000,304,259,214,665,2.95833
HU004,2024-05-04 00:00:00,26.930,17.8229,8.8,86.600,57.7583,23.190,1.23775,0.000,17.040,3.39375,0.000,174,197,444,623,3
HU004,2024-05-05 00:00:00,23.590,17.5629,11.94,95.200,79.2871,58.830,0.981257,0.000,18.560,4.42204,0.000,83,58,572,722,3.41667
HU004,2024-05-06 00:00:00,25.940,18.4575,13.76,93.500,68.8438,39.590,1.12242,0.000,17.530,4.47317,0.000,76,1,265,1095,3.875
HU004,2024-05-07 00:00:00,28.990,20.0679,10.02,77.080,47.5179,25.480,1.24285,0.000,19.300,3.20829,0.000,442,329,120,550,2.54167
HU004,2024-05-08 00:00:00,30.200,21.5121,12.95,73.110,49.1112,25.190,1.21062,0.000,24.940,6.18658,0.000,886,194,104,253,1.625
HU004,2024-05-09 00:00:00,30.640,21.4367,13.39,64.020,43.1454,20.080,1.128,0.000,20.570,4.52104,0.000,730,270,78,359,2
HU004,2024-05-10 00:00:00,31.580,21.7188,12.75,73.350,45.4846,20.570,1.24342,0.000,17.600,4.10363,0.000,582,201,252,409,2.08333
HU004,2024-05-11 00:00:00,29.500,20.7117,12.41,75.450,51.185,26.830,1.19343,0.000,17.150,3.344,0.000,106,350,416,567,3.16667
HU004,2024-05-12 00:00:00,30.030,20.6521,12.68,95.500,69.8508,37.910,1.19019,0.000,18.490,3.43513,0.000,142,255,499,542,3.125
HU004,2024-05-13 00:00:00,28.350,20.8679,13.29,86.900,57.9958,34.850,1.20093,0.000,19.620,5.23767,0.000,50,23,480,882,3.66667
HU004,2024-05-14 00:00:00,23.920,18.1163,11.3,81.000,53.3746,33.330,1.28031,0.000,20.740,6.01021,0.000,124,2,104,1205,4
HU004,2024-05-15 00:00:00,23.890,16.1933,8.33,84.100,52.8237,31.930,1.23907,0.000,20.710,5.09417,0.000,131,4,190,1110,3.875
HU004,2024-05-16 00:00:00,21.970,15.2238,7.687,90.000,70.0808,56.770,0.866746,0.000,18.280,4.39683,0.000,82,161,648,550,3.25
HU004,2024-05-17 00:00:00,24.700,17.22,11.94,93.800,65.0138,35.770,1.15482,0.000,18.280,4.69108,0.000,41,2,377,1015,3.83333
HU004,2024-05-18 00:00:00,25.740,17.6863,10.56,84.700,55.3171,26.200,1.31024,0.000,21.310,5.08046,0.000,53,19,406,960,3.66667
HU004,2024-05-19 00:00:00,23.790,17.1192,9.37,82.600,58.6121,36.740,1.24927,0.000,22.860,5.73362,0.000,91,44,450,855,3.66667
HU004,2024-05-20 00:00:00,23.120,16.7258,10.42,87.400,62.0063,39.880,1.2774,0.000,25.150,7.26037,0.000,41,3,496,898,3.70833
HU004,2024-05-21 00:00:00,23.920,16.9242,9.51,87.700,62.5108,40.680,1.24608,0.000,20.460,5.17933,0.000,57,22,445,913,3.70833
HU004,2024-05-22 00:00:00,29.060,19.3008,9.27,83.600,51.1967,26.390,1.29177,0.000,20.140,3.70108,0.000,230,106,195,906,3.375
HU004,2024-05-23 00:00:00,30.500,21.2529,12.44,68.800,43.4667,22.500,1.22998,0.000,18.170,3.18938,0.000,320,250,199,671,2.79167
HU004,2024-05-24 00:00:00,31.510,21.3929,12.35,79.360,47.2329,23.790,1.27921,0.000,18.310,3.3835,0.000,162,249,538,491,3.125
HU004,2024-05-25 00:00:00,31.820,22.5821,12.44,66.040,41.1638,28.730,1.23738,0.000,16.930,3.53863,0.000,219,249,409,566,2.95833
HU004,2024-05-26 00:00:00,32.390,23.4908,13.66,61.680,43.1492,25.170,1.21179,0.000,18.770,3.69217,0.000,156,138,365,776,3.29167
HU004,2024-05-27 00:00:00,32.290,22.1067,13.18,67.450,43.3537,15.440,1.3226,0.000,17.680,4.08096,0.000,74,68,558,735,3.41667
HU004,2024-05-28 00:00:00,32.220,22.3221,12.58,89.000,60.2933,34.620,1.28305,0.000,20.220,3.64225,0.000,370,232,476,358,2.45833
HU004,2024-05-29 00:00:00,34.960,24.3438,14.71,88.900,58.5037,28.750,1.2438,0.000,19.160,2.95454,0.000,225,218,388,607,3.16667
HU004,2024-05-30 00:00:00,37.240,25.9317,16.61,75.400,48.34,23.920,1.23342,0.000,21.270,2.794,0.000,276,233,546,389,2.83333
HU004,2024-05-31 00:00:00,35.570,25.0921,16.44,80.600,51.2388,29.470,1.26296,0.000,20.780,4.58454,0.000,178,308,528,421,3.04167
HU004,2024-06-01 00:00:00,32.190,23.4125,16.4,88.200,63.9333,34.710,1.24293,0.000,17.850,4.13687,0.000,117,242,482,595,3.20833
HU004,2024-06-02 00:00:00,31.250,23.4554,16.67,89.400,62.7183,40.830,1.23652,0.000,17.220,3.97308,0.000,92,183,452,717,3.33333
HU004,2024-06-03 00:00:00,31.360,23.455,17.01,76.600,56.0333,29.800,1.26394,0.000,19.690,4.15404,0.000,218,152,431,641,2.875
HU004,2024-06-04 00:00:00,29.500,22.3075,15.56,82.000,60.7129,38.600,1.2741,0.000,17.040,3.67346,0.000,53,54,552,781,3.54167
HU004,2024-06-05 00:00:00,33.200,24.1438,14.78,92.300,55.6317,29.980,1.24166,0.000,16.620,2.67963,0.000,132,267,389,649,3.25
HU004,2024-06-06 00:00:00,33.310,25.2346,18.26,70.350,50.1242,31.400,0.921423,0.000,17.000,3.95854,0.000,217,170,483,567,3
HU004,2024-06-07 00:00:00,25.680,21.3146,18.93,89.900,73.0125,56.760,0.825667,0.000,18.660,6.30354,0.000,13,519,799,109,2.75
HU004,2024-06-08 00:00:00,25.140,19.5358,15.66,86.900,71.2575,50.240,0.733746,0.000,22.790,4.97708,0.000,49,63,1040,286,3.16667
HU004,2024-06-09 00:00:00,24.880,19.7754,16.83,90.900,71.1396,55.830,0.609158,0.000,15.310,3.53983,0.000,43,256,781,360,3.08333
HU004,2024-06-10 00:00:00,26.550,19.9929,14.44,96.100,72.9363,45.330,1.0186,0.000,19.120,3.92708,0.000,185,144,628,484,3.04167
HU004,2024-06-11 00:00:00,27.940,20.3371,13.73,92.600,72.9887,49.490,1.19248,0.000,18.630,4.598,0.000,323,346,601,166,2.33333
HU004,2024-06-12 00:00:00,30.110,22.0058,16.6,90.100,68.9338,36.730,1.15172,0.000,17.530,4.46292,0.000,29,551,746,116,2.66667
HU004,2024-06-13 00:00:00,31.890,22.1887,12.3,97.300,61.1337,20.150,1.24861,0.000,14.500,3.73167,0.000,228,407,413,385,2.58333
HU004,2024-06-14 00:00:00,34.040,24.3871,14.47,61.500,40.395,23.120,1.278,0.000,22.370,4.03258,0.000,236,239,519,445,2.66667
HU004,2024-06-15 00:00:00,31.760,23.4371,17.55,76.650,45.4771,15.180,1.32837,0.000,21.660,5.05804,0.000,66,39,514,817,3.58333
HU004,2024-06-16 00:00:00,31.760,22.31,12.81,73.310,48.3162,26.030,1.30942,0.000,22.300,4.41754,0.000,149,214,508,570,3.08333
HU004,2024-06-17 00:00:00,32.340,23.045,15.05,81.100,53.3854,27.150,1.30898,0.000,20.460,4.00454,0.000,106,173,532,625,3.16667
HU004,2024-06-18 00:00:00,25.290,18.8533,15.59,90.200,77.2421,53.900,0.6747,0.600,22.610,6.39783,0.000,1,182,976,282,3.08333
HU004,2024-06-19 00:00:00,24.370,17.7857,11.97,92.200,73.5757,48.080,-6.55665,1.000,23.390,6.00352,0.000,159,183,614,287,2.85714
HU004,2024-06-20 00:00:00,25.480,18.0508,11.57,94.700,68.7779,43.930,-5.46666,0.200,18.950,4.29962,0.000,42,3,351,1040,3.875
HU004,2024-06-21 00:00:00,33.710,23.3442,12.17,86.400,50.9108,24.040,1.29444,0.000,16.510,2.49558,0.000,453,205,167,615,2.5
HU004,2024-06-22 00:00:00,37.410,26.6733,15.96,81.400,44.1408,20.070,1.27665,0.000,18.590,3.63846,0.000,469,343,287,341,2.25
HU004,2024-06-23 00:00:00,38.860,27.4704,16.84,63.340,36.5712,14.270,1.14775,0.000,17.990,3.42008,0.000,379,272,392,390,2.625
HU004,2024-06-24 00:00:00,36.820,27.3038,19.14,59.720,39.1667,21.410,1.25577,0.000,17.080,3.58575,0.000,141,253,535,506,3.08333
HU004,2024-06-25 00:00:00,34.180,26.0475,19.61,66.670,46.9188,30.670,1.2544,0.000,17.990,4.17796,0.000,43,77,881,440,3.125
HU004,2024-06-26 00:00:00,29.700,21.7475,16.4,86.600,62.7304,39.350,-0.249749,0.000,19.230,5.05954,0.000,33,245,730,429,3.08333
HU004,2024-06-27 00:00:00,27.260,20.7808,16,91.600,68.3742,42.720,-4.19155,0.000,21.560,5.184,0.000,130,460,663,187,2.70833
HU004,2024-06-28 00:00:00,24.580,18.7362,13.9,92.700,82.2046,63.660,0.594312,12.200,22.190,4.14371,0.000,256,296,669,215,2.29167
HU004,2024-06-29 00:00:00,24.240,19.6033,16.77,96.700,82.8267,60.810,0.411293,0.200,15.520,3.054,0.000,41,221,616,564,3.25
HU004,2024-06-30 00:00:00,30.340,21.5596,14.78,93.000,68.4938,39.640,-1.51137,0.000,19.300,4.24529,0.000,69,31,387,952,3.79167
HU004,2024-07-01 00:00:00,30.880,22.9371,15.18,88.900,60.5721,38.640,1.03875,0.000,16.900,4.18421,0.000,89,101,458,786,3.54167
HU004,2024-07-02 00:00:00,37.220,26.5275,16.47,80.100,48.3858,21.850,1.25214,0.000,19.330,3.15742,0.000,336,414,325,362,2.54167
HU004,2024-07-03 00:00:00,38.900,28.8742,18.63,72.480,42.6238,21.630,1.24403,0.000,18.560,3.35575,0.000,326,314,410,390,2.54167
HU004,2024-07-04 00:00:00,40.510,30.3046,19.41,69.420,38.4725,19.930,1.21797,0.000,17.180,3.21721,0.000,413,320,340,367,2.375
HU004,2024-07-05 00:00:00,30.510,25.2025,20.01,85.300,52.5108,29.550,1.23746,0.000,22.400,5.65271,0.000,35,258,809,335,3.25
HU004,2024-07-06 00:00:00,32.070,22.6708,18.09,96.400,70.8637,35.140,-0.196712,0.400,23.500,5.49154,0.000,18,150,1047,227,3.08333
HU004,2024-07-07 00:00:00,30.510,21.5938,12.44,74.490,48.76,22.410,1.31858,0.000,18.950,4.59842,0.000,88,187,501,661,3.375
HU004,2024-07-08 00:00:00,31.650,22.2121,13.52,91.400,55.9438,23.420,1.27819,0.000,21.240,4.09554,0.000,448,256,427,306,2.375
HU004,2024-07-09 00:00:00,33.030,23.73,14.17,68.330,46.5037,21.980,1.26769,0.000,19.190,3.78929,0.000,162,255,562,464,2.95833
HU004,2024-07-10 00:00:00,37.780,27.4121,18.93,76.900,52.8421,27.330,1.23756,0.000,18.630,3.44008,0.000,229,260,358,592,3.04167
HU004,2024-07-11 00:00:00,39.700,30.035,22.85,70.950,47.7267,22.970,1.24089,0.000,21.060,5.17129,0.000,83,40,387,927,3.58333
HU004,2024-07-12 00:00:00,36.720,27.7608,19.95,72.900,43.8846,17.200,1.29026,0.000,21.060,5.50183,0.000,53,16,429,938,3.70833
HU004,2024-07-13 00:00:00,33.610,25.0796,17.28,68.880,41.345,12.950,1.2947,0.000,22.190,4.45629,0.000,58,124,656,602,3.33333
HU004,2024-07-14 00:00:00,33.910,23.2512,13.09,78.810,44.8742,11.510,1.28098,0.000,19.580,3.43138,0.000,238,200,550,450,3.04167
HU004,2024-07-15 00:00:00,33.110,24.8971,17.32,82.500,57.8171,41.130,1.23575,0.000,21.800,4.55975,0.000,75,25,429,909,3.70833
HU004,2024-07-16 00:00:00,35.970,25.7854,16.37,68.330,40.11,12.740,1.27545,0.000,19.510,4.29767,0.000,46,21,473,896,3.58333
HU004,2024-07-17 00:00:00,37.020,27.0758,17.25,65.080,37.9237,19.530,1.23584,0.000,17.570,3.79092,0.000,161,170,468,640,3.125
HU004,2024-07-18 00:00:00,35.710,27.1583,17.86,50.750,37.9375,24.700,0.553849,0.000,20.390,2.78383,0.000,375,334,185,543,2.79167
HU004,2024-07-19 00:00:00,39.970,29.8008,19.95,59.790,39.3783,20.350,1.16596,0.000,17.680,3.379,0.000,193,201,514,537,3.04167
HU004,2024-07-20 00:00:00,37.560,29.1796,20.36,64.260,42.2829,22.680,1.23314,0.000,22.760,5.38142,0.000,59,12,378,987,3.75
HU004,2024-07-21 00:00:00,35.530,25.6096,19.64,74.070,54.19,24.650,1.23612,0.000,20.850,5.17029,0.000,109,115,468,747,3.58333
HU004,2024-07-22 00:00:00,38.630,26.6733,17.55,92.800,58.0192,25.330,1.20713,0.000,15.910,4.09871,0.000,384,450,289,316,2.33333
HU004,2024-07-23 00:00:00,40.680,30.2004,-34.41,79.570,42.5142,14.710,1.21997,0.000,15.700,3.14175,0.000,261,328,440,406,2.5
HU004,2024-07-24 00:00:00,41.800,30.5029,20.08,65.980,34.78,13.580,1.1998,0.000,18.870,3.59762,0.000,238,196,430,575,3.125
HU004,2024-07-25 00:00:00,38.210,28.1392,18.22,68.430,38.8933,17.540,1.23871,0.000,21.800,4.44262,0.000,106,105,648,581,3.41667
HU004,2024-07-26 00:00:00,33.980,24.6521,15.45,87.100,58.6638,27.290,1.23524,0.000,14.180,3.75325,0.000,165,555,500,217,2.625
HU004,2024-07-27 00:00:00,33.910,25.1917,17.15,91.200,60.5208,27.490,1.21632,0.000,16.510,3.652,0.000,71,272,626,468,3
HU004,2024-07-28 00:00:00,36.620,27.0225,18.6,85.500,58.6533,29.760,1.10777,0.000,19.580,3.112,0.000,177,340,369,553,3.20833
HU004,2024-07-29 00:00:00,33.520,27.9537,22.51,86.900,60.8062,43.460,0.760877,0.000,21.870,5.87621,0.000,215,221,699,305,2.95833
HU004,2024-07-30 00:00:00,33.910,27.3629,22.21,90.700,65.9762,40.730,1.12236,0.000,17.040,4.06421,0.000,61,376,745,256,2.91667
HU004,2024-07-31 00:00:00,38.000,27.6725,17.72,90.600,48.4996,16.290,1.17167,0.000,19.690,3.31496,0.000,168,296,506,470,2.91667
HU004,2024-08-01 00:00:00,38.000,28.3617,19.85,75.270,43.9242,18.490,1.17882,0.000,24.130,3.92146,0.000,94,270,410,667,3.20833
